experiment_id,changed_factor,candidate_artifact,point_baseline_artifact,full_year_rt_capped_smape,segment_9_16_rt_capped_smape,full_year_rt_smape,segment_9_16_rt_smape,top10_tail_rt_capped_smape,decision,reason
ktcal_001,kickoff_signed_tail_probability_triggered_bias_global,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_KickoffTailCal_TFPressureSegLocal_V1_20260605_205248,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_KickoffFollowup_TFPressureSegLocal_V1_20260605_204630,10.884885813149069,15.339451105165788,21.079891393511733,36.852257312127236,38.882364753704046,REJECT,overall_capped_gain=0.0219; seg916_capped_gain=0.1647; top10_tail_capped_gain=0.7965; raw_overall_delta=0.2874; raw_seg916_delta=0.5092
ktcal_002,kickoff_signed_tail_probability_triggered_bias_9_16_seg_local,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_KickoffTailCal_TFPressureSegLocal916_V1_20260605_205500,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_KickoffFollowup_TFPressureSegLocal_V1_20260605_204630,10.905435741728517,15.498959430572464,21.21985683323808,37.31337959476507,37.7182578362494,REJECT,overall_capped_gain=0.0013; seg916_capped_gain=0.0052; top10_tail_capped_gain=1.9606; raw_overall_delta=0.4273; raw_seg916_delta=0.9703
