experiment_id,changed_factor,candidate_artifact,point_baseline_artifact,full_year_rt_capped_smape,segment_9_16_rt_capped_smape,full_year_rt_smape,segment_9_16_rt_smape,top10_tail_rt_capped_smape,mean_signed_recall_topk,mean_signed_average_precision,mean_signed_recall_topk_9_16,mean_signed_average_precision_9_16,decision,reason
stpfam_001,signed_tail_dual_probability,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_SignedTailProb_TFPressure_V1_20260605_193219,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_Followup_TFMovingAveragePlusPressure_V1_20260605_183728,10.866703809414268,15.373862445401617,20.877073413508956,36.37798347392037,39.34197730340724,0.566603727666581,0.5727057566863362,0.5934899659164365,0.6613866609703828,REJECT,point_overall_capped_delta=-0.0400; point_seg916_capped_delta=-0.1303; signed_ap_gain_vs_interval=0.0165; signed_recall_gain_vs_interval=0.0229; signed_ap_9_16_gain_vs_interval=0.0135; signed_recall_9_16_gain_vs_interval=-0.0019
stpfam_002,signed_tail_dual_probability_plus_segment_local,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_SignedTailProb_TFPressureSegLocal_V1_20260605_193352,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_Followup_TFMovingAveragePlusPressure_V1_20260605_183728,10.866703809414268,15.373862445401617,20.877073413508956,36.37798347392037,39.34197730340724,0.5774412055836625,0.57366305227541,0.5963171303551206,0.6600293399827303,REJECT,point_overall_capped_delta=-0.0400; point_seg916_capped_delta=-0.1303; signed_ap_gain_vs_interval=0.0175; signed_recall_gain_vs_interval=0.0337; signed_ap_9_16_gain_vs_interval=0.0121; signed_recall_9_16_gain_vs_interval=0.0010
