experiment_id,changed_factor,candidate_artifact,overall_rt_smape,segment_9_16_rt_smape,overall_rt_capped_smape,segment_9_16_rt_capped_smape,top10_tail_delta_mae,top10_tail_rt_smape,direction_accuracy,decision,reason
nextfam_001,hour_bias_risk_extended_on_tf_pressure,outputs\RT916_SpikeMarketLab\experiments\SGDFNet_NextFamily_TFPressureHourBias_V1_20260605_184407,21.098257987157076,37.04153719486472,10.90331649539553,15.483700503345409,114.956976160731,70.94884017514015,0.7856164383561643,REJECT,overall_rt_smape_delta=0.3057; segment_9_16_rt_smape_delta=0.6985; overall_rt_capped_smape_delta=-0.0034; segment_9_16_rt_capped_smape_delta=-0.0205; top10_tail_delta_mae_delta=-0.4771
nextfam_002,segment_hour_bias_risk_extended_on_tf_pressure,outputs\RT916_SpikeMarketLab\experiments\SGDFNet_NextFamily_TFPressureSegmentHourBias_V1_20260605_184544,21.098257987157076,37.04153719486472,10.90331649539553,15.483700503345409,114.956976160731,70.94884017514015,0.7856164383561643,REJECT,overall_rt_smape_delta=0.3057; segment_9_16_rt_smape_delta=0.6985; overall_rt_capped_smape_delta=-0.0034; segment_9_16_rt_capped_smape_delta=-0.0205; top10_tail_delta_mae_delta=-0.4771
