segment_name,rows,rt_smape,rt_capped_smape,rt_mae,delta_mae
1_8,2920,16.13402390271171,9.33558389076898,26.25626267509024,26.25626267509024
9_16,2920,36.343056642225086,15.504180616043215,43.40811639483822,43.40811639483822
17_24,2920,9.900467427844726,7.8804654342772125,29.113270316084336,29.113270316084336
