experiment_id,changed_factor,candidate_artifact,point_baseline_artifact,full_year_rt_capped_smape,segment_9_16_rt_capped_smape,full_year_rt_smape,segment_9_16_rt_smape,top10_tail_rt_capped_smape,decision,reason
kmhsel_001,kickoff_monthhour_selective_season_risk_hours,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_KickoffMonthHourSelective_SeasonRisk_V1_20260605_212112,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_KickoffFollowup_TFPressureSegLocal_V1_20260605_204630,10.873561343756633,15.403336236656802,21.116539868601407,37.00342870085507,39.2305257352752,REJECT,overall_capped_gain=0.0332; seg916_capped_gain=0.1008; top10_tail_capped_gain=0.4484; raw_overall_delta=0.3240; raw_seg916_delta=0.6604
kmhsel_002,kickoff_monthhour_selective_sign_consistent_risk_hours,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_KickoffMonthHourSelective_SignRisk_V1_20260605_212225,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_KickoffFollowup_TFPressureSegLocal_V1_20260605_204630,10.870174555660002,15.393175872366909,21.082313069051473,36.900748302205265,39.255327452837584,REJECT,overall_capped_gain=0.0366; seg916_capped_gain=0.1110; top10_tail_capped_gain=0.4236; raw_overall_delta=0.2898; raw_seg916_delta=0.5577
