experiment_id,changed_factor,candidate_artifact,overall_rt_smape,segment_9_16_rt_smape,overall_rt_capped_smape,segment_9_16_rt_capped_smape,top10_tail_delta_mae,top10_tail_rt_smape,direction_accuracy,decision,reason
kspoint_001,structural_graph_seglocal_plus_risk_weight,outputs\RT916_SpikeMarketLab\experiments\SGDFNet_KickoffStructuralRiskWeight_V1_20260605_212935,21.00168893835044,36.560344823647625,10.865600748968626,15.390853917069931,115.15543776069192,71.21004097137772,0.7875570776255708,REJECT,overall_rt_smape_delta=0.2092; segment_9_16_rt_smape_delta=0.2173; overall_rt_capped_smape_delta=-7.2460; segment_9_16_rt_capped_smape_delta=-15.4566; top10_tail_delta_mae_delta=-0.2786
