experiment_id,changed_factor,candidate_artifact,point_baseline_artifact,full_year_rt_capped_smape,segment_9_16_rt_capped_smape,full_year_rt_smape,segment_9_16_rt_smape,top10_tail_rt_capped_smape,decision,reason
stcfam_001,signed_tail_probability_triggered_bias,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_SignedTailCalibration_TFPressure_V1_20260605_194106,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_Followup_TFMovingAveragePlusPressure_V1_20260605_183728,10.870673548688028,15.3246232954267,20.870179488887725,36.31508726379582,38.9760275065482,KEEP,overall_capped_gain=0.0361; seg916_capped_gain=0.1796; top10_tail_capped_gain=0.7029; raw_overall_delta=0.0777; raw_seg916_delta=-0.0280
stcfam_002,signed_tail_probability_triggered_bias_9_16_seg_local,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_SignedTailCalibration_TFPressure916SegLocal_V1_20260605_194547,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_Followup_TFMovingAveragePlusPressure_V1_20260605_183728,10.883297396927206,15.423643207940444,20.999250150750782,36.74451368564586,38.09056978267237,REJECT,overall_capped_gain=0.0234; seg916_capped_gain=0.0805; top10_tail_capped_gain=1.5883; raw_overall_delta=0.2067; raw_seg916_delta=0.4015
