experiment_id,changed_factor,candidate_artifact,point_baseline_artifact,full_year_rt_capped_smape,segment_9_16_rt_capped_smape,full_year_rt_smape,segment_9_16_rt_smape,top10_tail_rt_capped_smape,decision,reason
kctcal_001,kickoff_conservative_signed_tail_global_shrinked,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_KickoffConservativeTailCal_Global_V1_20260605_210144,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_KickoffFollowup_TFPressureSegLocal_V1_20260605_204630,10.863413188645128,15.359911878330106,21.060384944959367,36.851561795149514,38.60490355146232,REJECT,overall_capped_gain=0.0433; seg916_capped_gain=0.1443; top10_tail_capped_gain=1.0740; raw_overall_delta=0.2679; raw_seg916_delta=0.5085
kctcal_002,kickoff_conservative_signed_tail_916_shrinked,C:\Users\37813\.codex\worktrees\ce61\elec\outputs\RT916_SpikeMarketLab\experiments\SGDFNet_KickoffConservativeTailCal_916_V1_20260605_210356,outputs/RT916_SpikeMarketLab/experiments/SGDFNet_KickoffFollowup_TFPressureSegLocal_V1_20260605_204630,10.857475328812145,15.355078191823342,21.045761488328374,36.79109356003598,38.923596367350804,REJECT,overall_capped_gain=0.0493; seg916_capped_gain=0.1491; top10_tail_capped_gain=0.7553; raw_overall_delta=0.2532; raw_seg916_delta=0.4480
