experiment_id,changed_factor,candidate_artifact,overall_rt_smape,segment_9_16_rt_smape,overall_rt_capped_smape,segment_9_16_rt_capped_smape,top10_tail_delta_mae,top10_tail_rt_smape,direction_accuracy,decision,reason
followup_002,tf_moving_average_plus_forecast_pressure_enabled,outputs\RT916_SpikeMarketLab\experiments\SGDFNet_Followup_TFMovingAveragePlusPressure_V1_20260605_183728,20.877073413508953,36.37798347392037,10.866703809414267,15.373862445401615,114.93982375706175,70.91675268216365,0.7874429223744293,REJECT,overall_rt_smape_delta=0.0846; segment_9_16_rt_smape_delta=0.0349; overall_rt_capped_smape_delta=-0.0400; segment_9_16_rt_capped_smape_delta=-0.1303; top10_tail_delta_mae_delta=-0.4942
